experiment,run_id,artifact_dir,manifest_path,git_sha,microalpha_version,python,platform,seed,config_path,config_sha256,dataset_id,unsafe_execution,unsafe_reasons,run_invalid,integrity_path,selection_window_start,selection_window_end,holdout_start,holdout_end,selected_model,holdout_metrics_path,holdout_manifest_path,headline_sharpe_ratio,headline_cagr,headline_max_drawdown,headline_ann_vol,headline_total_turnover,headline_traded_days,headline_num_trades,headline_final_equity
wrds_flagship,2025-12-21T22-32-44Z-2b48ef7,artifacts/wrds_flagship/2025-12-21T22-32-44Z-2b48ef7,artifacts/wrds_flagship/2025-12-21T22-32-44Z-2b48ef7/manifest.json,2b48ef75f24acdb206db20d9f5a2681366ac5afa,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds.yaml,2df6e3a29705cb9f1515ecb22400c5d1faa96e79be73e822ac65c8440f1861da,,,,,,2005-01-03,2020-12-31,2021-01-04,2024-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship/2025-12-21T22-32-44Z-2b48ef7/holdout_metrics.json,artifacts/wrds_flagship/2025-12-21T22-32-44Z-2b48ef7/holdout_manifest.json,0.000000,,0.000000,,0.000000,0,,0.000000
wrds_flagship,2025-12-23T19-40-24Z-ff2979d,artifacts/wrds_flagship/2025-12-23T19-40-24Z-ff2979d,artifacts/wrds_flagship/2025-12-23T19-40-24Z-ff2979d/manifest.json,ff2979dc021bca4fa513d0f41d290715587ffa37,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds.yaml,2df6e3a29705cb9f1515ecb22400c5d1faa96e79be73e822ac65c8440f1861da,,,,false,artifacts/wrds_flagship/2025-12-23T19-40-24Z-ff2979d/integrity.json,2005-01-03,2020-12-31,2021-01-04,2024-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship/2025-12-23T19-40-24Z-ff2979d/holdout_metrics.json,artifacts/wrds_flagship/2025-12-23T19-40-24Z-ff2979d/holdout_manifest.json,0.000000,,0.000000,,0.000000,0,0,0.000000
wrds_flagship,2025-12-26T06-20-30Z-364496b,artifacts/wrds_flagship/2025-12-26T06-20-30Z-364496b,artifacts/wrds_flagship/2025-12-26T06-20-30Z-364496b/manifest.json,364496bfb456acf2e8930b6feb8183169cc071dd,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds.yaml,ef077baabca4bc6b4b8c88528cf059fe893c609238f33b2a85ae052c796bd632,,false,[],true,artifacts/wrds_flagship/2025-12-26T06-20-30Z-364496b/integrity.json,2005-01-03,2020-12-31,2021-01-04,2024-12-31,,,,,,,,,,,
wrds_flagship,2025-12-26T17-21-39Z-75ce3c8,artifacts/wrds_flagship/2025-12-26T17-21-39Z-75ce3c8,artifacts/wrds_flagship/2025-12-26T17-21-39Z-75ce3c8/manifest.json,75ce3c83b152564d4e9fc3291ba78d753fa5a39f,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds.yaml,ef077baabca4bc6b4b8c88528cf059fe893c609238f33b2a85ae052c796bd632,,false,[],false,artifacts/wrds_flagship/2025-12-26T17-21-39Z-75ce3c8/integrity.json,2005-01-03,2020-12-31,2021-01-04,2024-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=18|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship/2025-12-26T17-21-39Z-75ce3c8/holdout_metrics.json,artifacts/wrds_flagship/2025-12-26T17-21-39Z-75ce3c8/holdout_manifest.json,0.000000,,0.000000,,0.000000,0,0,0.000000
wrds_flagship_debug,2025-12-26T06-58-12Z-d4c8edf,artifacts/wrds_flagship_debug/2025-12-26T06-58-12Z-d4c8edf,artifacts/wrds_flagship_debug/2025-12-26T06-58-12Z-d4c8edf/manifest.json,d4c8edf7ac1890dc2bec33e8025dab3bc80652ba,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,docs/agent_runs/20251226_065226_ticket-13_fix-wrds-degeneracy/wfv_flagship_wrds_single_fold.yaml,88ed6652f94dd903a722b769796733e744753926df8a1b25e1ec0ea201c96ab9,,false,[],true,artifacts/wrds_flagship_debug/2025-12-26T06-58-12Z-d4c8edf/integrity.json,2016-01-04,2018-10-09,,,,,,,,,,,,,
wrds_flagship_debug,2025-12-26T07-00-41Z-d4c8edf,artifacts/wrds_flagship_debug/2025-12-26T07-00-41Z-d4c8edf,artifacts/wrds_flagship_debug/2025-12-26T07-00-41Z-d4c8edf/manifest.json,d4c8edf7ac1890dc2bec33e8025dab3bc80652ba,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,docs/agent_runs/20251226_065226_ticket-13_fix-wrds-degeneracy/wfv_flagship_wrds_single_fold.yaml,88ed6652f94dd903a722b769796733e744753926df8a1b25e1ec0ea201c96ab9,,false,[],true,artifacts/wrds_flagship_debug/2025-12-26T07-00-41Z-d4c8edf/integrity.json,2016-01-04,2018-10-09,,,,,,,,,,,,,
wrds_flagship_debug,2025-12-26T09-33-29Z-695a387,artifacts/wrds_flagship_debug/2025-12-26T09-33-29Z-695a387,artifacts/wrds_flagship_debug/2025-12-26T09-33-29Z-695a387/manifest.json,695a3871edb8f3e0b868a70c5b8ef30437258e59,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,docs/agent_runs/20251226_091335_ticket-14_order-flow-trace/wfv_flagship_wrds_single_fold.yaml,737f3a4b2be3d3bc26610ad4d9363355906aea7a1e21ca9c6cf1f176290b94d2,,false,[],true,artifacts/wrds_flagship_debug/2025-12-26T09-33-29Z-695a387/integrity.json,2016-01-04,2018-10-09,,,,,,,,,,,,,
wrds_flagship_debug,2025-12-26T09-44-24Z-695a387,artifacts/wrds_flagship_debug/2025-12-26T09-44-24Z-695a387,artifacts/wrds_flagship_debug/2025-12-26T09-44-24Z-695a387/manifest.json,695a3871edb8f3e0b868a70c5b8ef30437258e59,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,docs/agent_runs/20251226_091335_ticket-14_order-flow-trace/wfv_flagship_wrds_single_fold.yaml,737f3a4b2be3d3bc26610ad4d9363355906aea7a1e21ca9c6cf1f176290b94d2,,false,[],false,artifacts/wrds_flagship_debug/2025-12-26T09-44-24Z-695a387/integrity.json,2016-01-04,2018-10-09,,,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,,,,,,,,,,
wrds_flagship_smoke,2025-12-21T06-06-35Z-0dbb291,artifacts/wrds_flagship_smoke/2025-12-21T06-06-35Z-0dbb291,artifacts/wrds_flagship_smoke/2025-12-21T06-06-35Z-0dbb291/manifest.json,0dbb29184bf1bc7ac59e312d84057047a90db0d4,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,e53964cd635dd979aea03aa47d990cbbdc89f6162a4ed56e9ca105f8d7b4e72c,,,,,,,,,,,,,,,,,,,,
wrds_flagship_smoke,2025-12-21T21-28-14Z-33c9c2a,artifacts/wrds_flagship_smoke/2025-12-21T21-28-14Z-33c9c2a,artifacts/wrds_flagship_smoke/2025-12-21T21-28-14Z-33c9c2a/manifest.json,33c9c2a0bab056c4296a66ee652af49cc646f7df,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,ef57e3c65feffe3796e3cb4ca7462e1eb1b0e96f408a842f0abad8e4cf5b3e40,,,,,,2015-01-05,2018-12-31,2019-01-02,2019-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship_smoke/2025-12-21T21-28-14Z-33c9c2a/holdout_metrics.json,artifacts/wrds_flagship_smoke/2025-12-21T21-28-14Z-33c9c2a/holdout_manifest.json,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,15000000.000000
wrds_flagship_smoke,2025-12-23T03-04-54Z-e1a0a20,artifacts/wrds_flagship_smoke/2025-12-23T03-04-54Z-e1a0a20,artifacts/wrds_flagship_smoke/2025-12-23T03-04-54Z-e1a0a20/manifest.json,e1a0a205f939586d115d93208fe7020901c7389f,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,ef57e3c65feffe3796e3cb4ca7462e1eb1b0e96f408a842f0abad8e4cf5b3e40,,,,,,2015-01-05,2018-12-31,2019-01-02,2019-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship_smoke/2025-12-23T03-04-54Z-e1a0a20/holdout_metrics.json,artifacts/wrds_flagship_smoke/2025-12-23T03-04-54Z-e1a0a20/holdout_manifest.json,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,15000000.000000
wrds_flagship_smoke,2025-12-23T06-05-28Z-afe1765,artifacts/wrds_flagship_smoke/2025-12-23T06-05-28Z-afe1765,artifacts/wrds_flagship_smoke/2025-12-23T06-05-28Z-afe1765/manifest.json,afe1765416e3cbfcfcab802c73d011b8c9b6d4af,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,ef57e3c65feffe3796e3cb4ca7462e1eb1b0e96f408a842f0abad8e4cf5b3e40,,,,,,2015-01-05,2018-12-31,2019-01-02,2019-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship_smoke/2025-12-23T06-05-28Z-afe1765/holdout_metrics.json,artifacts/wrds_flagship_smoke/2025-12-23T06-05-28Z-afe1765/holdout_manifest.json,0.136972,0.000047,0.000140,0.000344,705.995700,20,2,15000705.904457
wrds_flagship_smoke,2025-12-23T19-19-16Z-809607a,artifacts/wrds_flagship_smoke/2025-12-23T19-19-16Z-809607a,artifacts/wrds_flagship_smoke/2025-12-23T19-19-16Z-809607a/manifest.json,809607a99a7daef013906a745114d080094cf2ea,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,9479177c643c401c84cab94d8c943c9aa56d7607cad268f7ef0dc129f6cfb009,,,,false,artifacts/wrds_flagship_smoke/2025-12-23T19-19-16Z-809607a/integrity.json,2015-01-05,2018-12-31,2019-01-02,2019-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship_smoke/2025-12-23T19-19-16Z-809607a/holdout_metrics.json,artifacts/wrds_flagship_smoke/2025-12-23T19-19-16Z-809607a/holdout_manifest.json,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,15000000.000000
wrds_flagship_smoke,2025-12-23T20-19-56Z-7ca855f,artifacts/wrds_flagship_smoke/2025-12-23T20-19-56Z-7ca855f,artifacts/wrds_flagship_smoke/2025-12-23T20-19-56Z-7ca855f/manifest.json,7ca855fe74141b1bffd3740dec102d5d22f5d556,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,9479177c643c401c84cab94d8c943c9aa56d7607cad268f7ef0dc129f6cfb009,,,,false,artifacts/wrds_flagship_smoke/2025-12-23T20-19-56Z-7ca855f/integrity.json,2015-01-05,2018-12-31,2019-01-02,2019-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship_smoke/2025-12-23T20-19-56Z-7ca855f/holdout_metrics.json,artifacts/wrds_flagship_smoke/2025-12-23T20-19-56Z-7ca855f/holdout_manifest.json,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,15000000.000000
wrds_flagship_smoke,2025-12-24T05-15-43Z-559a99e,artifacts/wrds_flagship_smoke/2025-12-24T05-15-43Z-559a99e,artifacts/wrds_flagship_smoke/2025-12-24T05-15-43Z-559a99e/manifest.json,559a99e401d416b942b77fbf4b0bba10095cae9a,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,9479177c643c401c84cab94d8c943c9aa56d7607cad268f7ef0dc129f6cfb009,,false,[],false,artifacts/wrds_flagship_smoke/2025-12-24T05-15-43Z-559a99e/integrity.json,2015-01-05,2018-12-31,2019-01-02,2019-12-31,allocator_kwargs={'risk_model': 'equal'}|lookback_months=12|skip_months=1|top_frac=0.2000,artifacts/wrds_flagship_smoke/2025-12-24T05-15-43Z-559a99e/holdout_metrics.json,artifacts/wrds_flagship_smoke/2025-12-24T05-15-43Z-559a99e/holdout_manifest.json,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,15000000.000000
wrds_flagship_smoke,2025-12-26T06-19-16Z-364496b,artifacts/wrds_flagship_smoke/2025-12-26T06-19-16Z-364496b,artifacts/wrds_flagship_smoke/2025-12-26T06-19-16Z-364496b/manifest.json,364496bfb456acf2e8930b6feb8183169cc071dd,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/wfv_flagship_wrds_smoke.yaml,348df2d0a4290160a99b88053810a886ccddb3e9d839eba21bcdcac7c9fc8bb3,,false,[],true,artifacts/wrds_flagship_smoke/2025-12-26T06-19-16Z-364496b/integrity.json,2015-01-05,2018-12-31,2019-01-02,2019-12-31,,,,,,,,,,,
wrds_single_test,2025-11-12T00-52-17Z-65187e4,artifacts/wrds_single_test/2025-11-12T00-52-17Z-65187e4,artifacts/wrds_single_test/2025-11-12T00-52-17Z-65187e4/manifest.json,65187e44169e7bf779ad538ad8b316b0f10d90b1,0.1.0,"3.12.2 (v3.12.2:6abddd9f6a, Feb  6 2024, 17:02:06) [Clang 13.0.0 (clang-1300.0.29.30)]",macOS-26.0.1-arm64-arm-64bit,20251010,configs/flagship_wrds_single.yaml,225728eb166603692d0104273b19a9733b302d539d1f53f73363cd816ae24dd0,,,,,,,,,,,,,,,,,,,,
