date,turnover,commission,half_spread,impact,total_cost,participation,realized_vol_at_decision,decision_weight,executed_weight,gross_return,net_return,stressed_return_5x_cost,signal_available_date,strategy_net,market,static_risk_matched,mkt_rf,rf
2018-04-19,0.008634701063,3.02215e-07,4.31735e-07,5.674e-09,7.39623e-07,4.31735e-07,0.228710546949,0.437233880702,0.438266657955,-0.002047506624,-0.002048246247,-0.00205120474,2018-04-18,-0.002048246247,-0.0048,-0.002962512007,-0.0049,0.0001
2018-04-20,0.001032777253,3.6147e-08,5.1639e-08,2.35e-10,8.8021e-08,5.1639e-08,0.230239999007,0.434329397286,0.437233880702,-0.003441594434,-0.003441682454,-0.003442034537,2018-04-19,-0.003441682454,-0.008,-0.004962519848,-0.0081,0.0001
2018-04-23,0.002904483416,1.01657e-07,1.45224e-07,1.107e-09,2.47988e-07,1.45224e-07,0.212814553745,0.46989267529,0.434329397286,-0.000117164699,-0.000117412687,-0.000118404638,2018-04-20,-0.000117412687,-0.0004,-0.000212501225,-0.0005,0.0001
2018-04-24,0.035563278004,1.244715e-06,1.778164e-06,4.7423e-08,3.070301e-06,1.778164e-06,0.204649889184,0.48863940459,0.46989267529,-0.006008604779,-0.00601167508,-0.006023956286,2018-04-23,-0.00601167508,-0.0129,-0.008025031854,-0.013,0.0001
2018-04-25,0.018746729299,6.56136e-07,9.37336e-07,1.815e-08,1.611622e-06,9.37336e-07,0.183156264274,0.545981871798,0.48863940459,0.000637503345,0.000635891723,0.000629445236,2018-04-24,0.000635891723,0.0012,0.000787502695,0.0011,0.0001
2018-04-26,0.057342467209,2.006986e-06,2.867123e-06,9.7096e-08,4.971205e-06,2.867123e-06,0.173682008279,0.575764876228,0.545981871798,0.005286827782,0.005281856577,0.005261971756,2018-04-25,0.005281856577,0.0096,0.006037523278,0.0095,0.0001
2018-04-27,0.029783004429,1.042405e-06,1.48915e-06,3.6344e-08,2.5679e-06,1.48915e-06,0.172971079333,0.578131329153,0.575764876228,0.000157576488,0.000155008588,0.000144736989,2018-04-26,0.000155008588,0.0002,0.000162500245,0.0001,0.0001
2018-04-30,0.002366452926,8.2826e-08,1.18323e-07,8.14e-10,2.01963e-07,1.18323e-07,0.169406695769,0.590295439894,0.578131329153,-0.004582863766,-0.004583065729,-0.004583873579,2018-04-27,-0.004583065729,-0.008,-0.004962519848,-0.0081,0.0001
2018-05-01,0.012164110741,4.25744e-07,6.08206e-07,9.486e-09,1.043436e-06,6.08206e-07,0.148132758989,0.67507012414,0.590295439894,0.0015757386,0.001574695164,0.00157052142,2018-04-30,0.001574695164,0.0026,0.001662506126,0.0025,0.0001
2018-05-02,0.084774684247,2.967114e-06,4.238734e-06,1.74536e-07,7.380384e-06,4.238734e-06,0.144761715539,0.69079037664,0.67507012414,-0.00408543477,-0.004092815154,-0.004122336689,2018-05-01,-0.004092815154,-0.0061,-0.003775015192,-0.0062,0.0001
2018-05-03,0.015720252499,5.50209e-07,7.86013e-07,1.3937e-08,1.350159e-06,7.86013e-07,0.13944559615,0.717125551188,0.69079037664,-0.001626975942,-0.0016283261,-0.001633726735,2018-05-02,-0.0016283261,-0.0024,-0.001462506126,-0.0025,0.0001
2018-05-04,0.026335174548,9.21731e-07,1.316759e-06,3.022e-08,2.268709e-06,1.316759e-06,0.144233897343,0.693318296475,0.717125551188,0.009422632165,0.009420363456,0.009411288618,2018-05-03,0.009420363456,0.0131,0.008225031854,0.013,0.0001
2018-05-07,0.023807254713,8.33254e-07,1.190363e-06,2.5975e-08,2.049591e-06,1.190363e-06,0.121684322268,0.82179855331,0.693318296475,0.002942605016,0.002940555424,0.002932357059,2018-05-04,0.002940555424,0.0042,0.002662510046,0.0041,0.0001
2018-05-08,0.128480256835,4.496809e-06,6.424013e-06,3.25641e-07,1.1246463e-05,6.424013e-06,0.121553562562,0.822682592699,0.82179855331,0.000675258987,0.000664012524,0.000619026671,2018-05-07,0.000664012524,0.0008,0.000537501715,0.0007,0.0001
2018-05-09,0.000884039389,3.0941e-08,4.4202e-08,1.86e-10,7.5329e-08,4.4202e-08,0.110449419581,0.905391810836,0.822682592699,0.007504143334,0.007504068005,0.007503766688,2018-05-08,0.007504068005,0.0091,0.005725022053,0.009,0.0001
2018-05-10,0.082709218138,2.894823e-06,4.135461e-06,1.68196e-07,7.19848e-06,4.135461e-06,0.11142951648,0.897428286143,0.905391810836,0.007795830392,0.007788631912,0.007759837994,2018-05-09,0.007788631912,0.0086,0.005412520828,0.0085,0.0001
2018-05-11,0.007963524693,2.78723e-07,3.98176e-07,5.025e-09,6.81925e-07,3.98176e-07,0.108692594044,0.92002588474,0.897428286143,0.001805113744,0.001804431819,0.00180170412,2018-05-10,0.001804431819,0.002,0.001287504656,0.0019,0.0001
2018-05-14,0.022597598597,7.90916e-07,1.12988e-06,2.402e-08,1.944816e-06,1.12988e-06,0.10737075952,0.931352264309,0.92002588474,0.000560012942,0.000558068126,0.000550288861,2018-05-11,0.000558068126,0.0006,0.000412501225,0.0005,0.0001
2018-05-15,0.011326379569,3.96423e-07,5.66319e-07,8.524e-09,9.71266e-07,5.66319e-07,0.10684450651,0.935939556147,0.931352264309,-0.005022437454,-0.00502340872,-0.005027293783,2018-05-14,-0.00502340872,-0.0054,-0.003337513477,-0.0055,0.0001
2018-05-16,0.004587291838,1.60555e-07,2.29365e-07,2.197e-09,3.92117e-07,2.29365e-07,0.101816305178,0.982160959639,0.935939556147,0.004779697781,0.004779305664,0.004777737197,2018-05-15,0.004779305664,0.0051,0.003225012252,0.005,0.0001
2018-05-17,0.046221403492,1.617749e-06,2.31107e-06,7.0267e-08,3.999086e-06,2.31107e-06,0.101769824324,0.982609537401,0.982160959639,0.000198216096,0.00019421701,0.000178220666,2018-05-16,0.00019421701,0.0002,0.000162500245,0.0001,0.0001
2018-05-18,0.000448577762,1.57e-08,2.2429e-08,6.7e-11,3.8196e-08,2.2429e-08,0.100534571168,0.994682713,0.982609537401,-0.002160001936,-0.002160040132,-0.002160192917,2018-05-17,-0.002160040132,-0.0022,-0.001337505636,-0.0023,0.0001
2018-05-21,0.012073175599,4.22561e-07,6.03659e-07,9.38e-09,1.0356e-06,6.03659e-07,0.098167378929,1.018668330472,0.994682713,0.007261715534,0.007260679933,0.007256537532,2018-05-18,0.007260679933,0.0073,0.004600017642,0.0072,0.0001
2018-05-22,0.023985617472,8.39497e-07,1.199281e-06,2.6267e-08,2.065045e-06,1.199281e-06,0.099718747342,1.002820459198,1.018668330472,-0.004178406988,-0.004180472033,-0.004188732211,2018-05-21,-0.004180472033,-0.0041,-0.002525010291,-0.0042,0.0001
2018-05-23,0.015847871274,5.54675e-07,7.92394e-07,1.4107e-08,1.361176e-06,7.92394e-07,0.086506746227,1.155979208108,1.002820459198,0.003008179332,0.003006818155,0.00300137345,2018-05-22,0.003006818155,0.003,0.001912507106,0.0029,0.0001
2018-05-24,0.15315874891,5.360556e-06,7.657937e-06,4.23836e-07,1.344233e-05,7.657937e-06,0.087238458099,1.146283441724,1.155979208108,-0.001749566733,-0.001763009063,-0.001816778381,2018-05-23,-0.001763009063,-0.0015,-0.000900003921,-0.0016,0.0001
2018-05-25,0.009695766384,3.39352e-07,4.84788e-07,6.751e-09,8.30891e-07,4.84788e-07,0.083486868086,1.197793165467,1.146283441724,-0.002421823572,-0.002422654463,-0.002425978027,2018-05-24,-0.002422654463,-0.0021,-0.001275005391,-0.0022,0.0001
2018-05-29,0.051509723743,1.80284e-06,2.575486e-06,8.2664e-08,4.460991e-06,2.575486e-06,0.091942342181,1.087638161351,1.197793165467,-0.012237269604,-0.012241730595,-0.012259574559,2018-05-25,-0.012241730595,-0.0102,-0.006337525239,-0.0103,0.0001
2018-05-30,0.110155004116,3.855425e-06,5.50775e-06,2.58518e-07,9.621694e-06,5.50775e-06,0.095737736999,1.044520197933,1.087638161351,0.014348059914,0.01433843822,0.014299951445,2018-05-29,0.01433843822,0.0132,0.008287532099,0.0131,0.0001
2018-05-31,0.043117963418,1.509129e-06,2.155898e-06,6.331e-08,3.728337e-06,2.155898e-06,0.09996513678,1.000348753788,1.044520197933,-0.007211641386,-0.007215369722,-0.00723028307,2018-05-30,-0.007215369722,-0.0069,-0.004275017152,-0.007,0.0001
2018-06-01,0.044171444146,1.546001e-06,2.208572e-06,6.5644e-08,3.820217e-06,2.208572e-06,0.101262769918,0.987529771121,1.000348753788,0.01070369679,0.010699876573,0.010684595705,2018-05-31,0.010699876573,0.0107,0.006725025974,0.0106,0.0001
2018-06-04,0.012818982667,4.48664e-07,6.40949e-07,1.0263e-08,1.099876e-06,6.40949e-07,0.100414739954,0.99586973034,0.987529771121,0.004840142901,0.004839043025,0.00483464352,2018-06-01,0.004839043025,0.0049,0.003100011762,0.0048,0.0001
2018-06-05,0.008339959219,2.91899e-07,4.16998e-07,5.386e-09,7.14282e-07,4.16998e-07,0.092956210889,1.075775346731,0.99586973034,0.001693391569,0.001692677286,0.001689820158,2018-06-04,0.001692677286,0.0017,0.001100003921,0.0016,0.0001
2018-06-06,0.079905616391,2.796697e-06,3.995281e-06,1.59717e-07,6.951694e-06,3.995281e-06,0.095526510905,1.046829817738,1.075775346731,0.009351667982,0.009344716288,0.00931690951,2018-06-05,0.009344716288,0.0087,0.005475021073,0.0086,0.0001
2018-06-07,0.028945528993,1.013094e-06,1.447276e-06,3.4822e-08,2.495192e-06,1.447276e-06,0.096123848683,1.040324553892,1.046829817738,-0.001365561745,-0.001368056937,-0.001378037706,2018-06-06,-0.001368056937,-0.0013,-0.00077500343,-0.0014,0.0001
2018-06-08,0.006505263846,2.27684e-07,3.25263e-07,3.71e-09,5.56657e-07,3.25263e-07,0.092888197005,1.076563042714,1.040324553892,0.003325006117,0.00332444946,0.00332222283,2018-06-07,0.00332444946,0.0032,0.002037507596,0.0031,0.0001
2018-06-11,0.036238488821,1.268347e-06,1.811924e-06,4.878e-08,3.129051e-06,1.811924e-06,0.089591836363,1.116173125362,1.076563042714,0.001391875651,0.0013887466,0.001376230394,2018-06-08,0.0013887466,0.0013,0.00085000294,0.0012,0.0001
2018-06-12,0.039610082648,1.386353e-06,1.980504e-06,5.5743e-08,3.4226e-06,1.980504e-06,0.08963723716,1.115607789442,1.116173125362,0.002667198188,0.002663775588,0.002650085186,2018-06-11,0.002663775588,0.0024,0.001537505636,0.0023,0.0001
2018-06-13,0.00056533592,1.9787e-08,2.8267e-08,9.5e-11,4.8149e-08,2.8267e-08,0.090935958627,1.099674996665,1.115607789442,-0.003581505705,-0.003581553854,-0.003581746448,2018-06-12,-0.003581553854,-0.0032,-0.001962508086,-0.0033,0.0001
2018-06-14,0.015932792777,5.57648e-07,7.9664e-07,1.4221e-08,1.368508e-06,7.9664e-07,0.088009869576,1.136236202613,1.099674996665,0.003179089991,0.003177721483,0.00317224745,2018-06-13,0.003177721483,0.0029,0.001850006861,0.0028,0.0001
2018-06-15,0.036561205948,1.279642e-06,1.82806e-06,4.9433e-08,3.157135e-06,1.82806e-06,0.087378454356,1.144446886095,1.136236202613,-0.000695365342,-0.000698522477,-0.000711151019,2018-06-14,-0.000698522477,-0.0006,-0.000337501715,-0.0007,0.0001
2018-06-18,0.008210683482,2.87374e-07,4.10534e-07,5.261e-09,7.03169e-07,4.10534e-07,0.087595303201,1.141613720666,1.144446886095,-0.000930002197,-0.000930705366,-0.000933518042,2018-06-15,-0.000930705366,-0.0008,-0.000462502205,-0.0009,0.0001
2018-06-19,0.00283316543,9.9161e-08,1.41658e-07,1.066e-09,2.41885e-07,1.41658e-07,0.088448338432,1.130603488686,1.141613720666,-0.004238132139,-0.004238374024,-0.004239341566,2018-06-18,-0.004238374024,-0.0037,-0.002275009311,-0.0038,0.0001
2018-06-20,0.01101023198,3.85358e-07,5.50512e-07,8.169e-09,9.44039e-07,5.50512e-07,0.085898012616,1.164171288185,1.130603488686,0.002700388024,0.002699443985,0.002695667829,2018-06-19,0.002699443985,0.0024,0.001537505636,0.0023,0.0001
2018-06-21,0.033567799499,1.174873e-06,1.67839e-06,4.3488e-08,2.896751e-06,1.67839e-06,0.088680292544,1.127646257484,1.164171288185,-0.008398450404,-0.008401347155,-0.008412934158,2018-06-20,-0.008401347155,-0.0072,-0.004462517887,-0.0073,0.0001
2018-06-22,0.0365250307,1.278376e-06,1.826252e-06,4.936e-08,3.153987e-06,1.826252e-06,0.088353769424,1.131813624387,1.127646257484,0.001340410883,0.001337256896,0.001324640948,2018-06-21,0.001337256896,0.0012,0.000787502695,0.0011,0.0001
2018-06-25,0.004167366903,1.45858e-07,2.08368e-07,1.902e-09,3.56128e-07,2.08368e-07,0.102472909312,0.975867677335,1.131813624387,-0.016650841641,-0.016651197769,-0.016652622283,2018-06-22,-0.016651197769,-0.0147,-0.009150036265,-0.0148,0.0001
2018-06-26,0.155945947052,5.458108e-06,7.797297e-06,4.35458e-07,1.3690863e-05,7.797297e-06,0.102554849436,0.975087970485,0.975867677335,0.002734842729,0.002721151865,0.002666388412,2018-06-25,0.002721151865,0.0028,0.001787506616,0.0027,0.0001
2018-06-27,0.00077970685,2.729e-08,3.8985e-08,1.54e-10,6.6429e-08,3.8985e-08,0.1024321936,0.9762555744,0.975087970485,-0.009845897299,-0.009845963728,-0.009846229444,2018-06-26,-0.009845963728,-0.0101,-0.006275024993,-0.0102,0.0001
2018-06-28,0.001167603915,4.0866e-08,5.838e-08,2.82e-10,9.9528e-08,5.838e-08,0.094054816843,1.06320976805,0.9762555744,0.005762282332,0.005762182803,0.005761784689,2018-06-27,0.005762182803,0.0059,0.003725014212,0.0058,0.0001
2018-06-29,0.086954193651,3.043397e-06,4.34771e-06,1.8131e-07,7.572416e-06,4.34771e-06,0.090836871054,1.100874555011,1.06320976805,0.000737925861,0.000730353445,0.000700063781,2018-06-28,0.000730353445,0.0007,0.00047500147,0.0006,0.0001
2018-07-02,0.03766478696,1.318268e-06,1.883239e-06,5.1688e-08,3.253195e-06,1.883239e-06,0.084091242962,1.189184467703,1.100874555011,0.004063148398,0.004059895203,0.004046882424,2018-06-29,0.004059895203,0.0037,0.002350008821,0.0036,0.0001
2018-07-03,0.088309912692,3.090847e-06,4.415496e-06,1.85566e-07,7.691909e-06,4.415496e-06,0.083419627701,1.198758646572,1.189184467703,-0.005132411658,-0.005140103567,-0.005170871202,2018-07-02,-0.005140103567,-0.0043,-0.002650010782,-0.0044,0.0001
2018-07-05,0.009574178869,3.35096e-07,4.78709e-07,6.624e-09,8.20429e-07,4.78709e-07,0.088868763595,1.125254768436,1.198758646572,0.010529200225,0.010528379796,0.010525098078,2018-07-03,0.010528379796,0.0088,0.005537521318,0.0087,0.0001
2018-07-06,0.073503878136,2.572636e-06,3.675194e-06,1.40913e-07,6.388742e-06,3.675194e-06,0.089108409095,1.122228541792,1.125254768436,0.010002241962,0.00999585322,0.00997029825,2018-07-05,0.00999585322,0.0089,0.005600021563,0.0088,0.0001
2018-07-09,0.003026226644,1.05918e-07,1.51311e-07,1.177e-09,2.58406e-07,1.51311e-07,0.094528907143,1.057877458039,1.122228541792,0.010536725439,0.010536467032,0.010535433407,2018-07-06,0.010536467032,0.0094,0.005912522788,0.0093,0.0001
2018-07-10,0.064351083753,2.252288e-06,3.217554e-06,1.1543e-07,5.585272e-06,3.217554e-06,0.094237087027,1.061153343702,1.057877458039,0.002321542662,0.00231595739,0.002293616301,2018-07-09,0.00231595739,0.0022,0.001412505146,0.0021,0.0001
2018-07-11,0.003275885663,1.14656e-07,1.63794e-07,1.326e-09,2.79776e-07,1.63794e-07,0.097304764235,1.027698908538,1.061153343702,-0.007328073406,-0.007328353182,-0.007329472286,2018-07-10,-0.007328353182,-0.0069,-0.004275017152,-0.007,0.0001
2018-07-12,0.033454435164,1.170905e-06,1.672722e-06,4.3268e-08,2.886895e-06,1.672722e-06,0.101321609598,0.986956290936,1.027698908538,0.008835440723,0.008832553828,0.008821006248,2018-07-11,0.008832553828,0.0086,0.005412520828,0.0085,0.0001
2018-07-13,0.040742617602,1.425992e-06,2.037131e-06,5.8151e-08,3.521274e-06,2.037131e-06,0.10057429379,0.994289855104,0.986956290936,0.000889565033,0.000886043759,0.000871958664,2018-07-12,0.000886043759,0.0009,0.00060000196,0.0008,0.0001
2018-07-16,0.007333564168,2.56675e-07,3.66678e-07,4.441e-09,6.27794e-07,3.66678e-07,0.100404154723,0.995974721121,0.994289855104,-0.001490863768,-0.001491491562,-0.001494002737,2018-07-13,-0.001491491562,-0.0015,-0.000900003921,-0.0016,0.0001
2018-07-17,0.001684866017,5.897e-08,8.4243e-08,4.89e-10,1.43703e-07,8.4243e-08,0.101546442577,0.984771080724,0.995974721121,0.004880678661,0.004880534959,0.004879960148,2018-07-16,0.004880534959,0.0049,0.003100011762,0.0048,0.0001
2018-07-18,0.011203640397,3.92127e-07,5.60182e-07,8.385e-09,9.60695e-07,5.60182e-07,0.101684217064,0.983436789769,0.984771080724,0.00266040481,0.002659444115,0.002655601336,2018-07-17,0.002659444115,0.0027,0.001725006371,0.0026,0.0001
2018-07-19,0.001334290955,4.67e-08,6.6715e-08,3.45e-10,1.13759e-07,6.6715e-08,0.101485312097,0.985364265367,0.983436789769,-0.003243685085,-0.003243798845,-0.003244253882,2018-07-18,-0.003243798845,-0.0033,-0.002025008331,-0.0034,0.0001
2018-07-20,0.001927475598,6.7462e-08,9.6374e-08,5.98e-10,1.64434e-07,9.6374e-08,0.101442566439,0.985779476116,0.985364265367,-0.000885364265,-0.000885528699,-0.000886186434,2018-07-19,-0.000885528699,-0.0009,-0.00052500245,-0.001,0.0001
2018-07-23,0.000415210749,1.4532e-08,2.0761e-08,6e-11,3.5353e-08,2.0761e-08,0.097662216703,1.023937438402,0.985779476116,0.001677247162,0.001677211809,0.001677070398,2018-07-20,0.001677211809,0.0017,0.001100003921,0.0016,0.0001
2018-07-24,0.038157962286,1.335529e-06,1.907898e-06,5.2706e-08,3.296133e-06,1.907898e-06,0.097761926565,1.02289309871,1.023937438402,0.002352662364,0.002349366231,0.002336181699,2018-07-23,0.002349366231,0.0023,0.001475005391,0.0022,0.0001
2018-07-25,0.001044339692,3.6552e-08,5.2217e-08,2.39e-10,8.9008e-08,5.2217e-08,0.083250190905,1.20119844667,1.02289309871,0.008590012719,0.008589923712,0.008589567682,2018-07-24,0.008589923712,0.0084,0.005287520338,0.0083,0.0001
2018-07-26,0.17830534796,6.240687e-06,8.915267e-06,5.32392e-07,1.5688347e-05,8.915267e-06,0.084366208537,1.185308688567,1.20119844667,-0.002422516738,-0.002438205085,-0.002500958471,2018-07-25,-0.002438205085,-0.002,-0.001212505146,-0.0021,0.0001
2018-07-27,0.015889758103,5.56142e-07,7.94488e-07,1.4163e-08,1.364793e-06,7.94488e-07,0.081159807083,1.232136984973,1.185308688567,-0.009619531246,-0.009620896039,-0.009626355209,2018-07-26,-0.009620896039,-0.0081,-0.005025020093,-0.0082,0.0001
2018-07-30,0.046828296406,1.63899e-06,2.341415e-06,7.1655e-08,4.05206e-06,2.341415e-06,0.085221794664,1.17340875529,1.232136984973,-0.008524958895,-0.008529010955,-0.008545219197,2018-07-27,-0.008529010955,-0.0069,-0.004275017152,-0.007,0.0001
2018-07-31,0.058728229683,2.055488e-06,2.936411e-06,1.00636e-07,5.092536e-06,2.936411e-06,0.086134181037,1.160979285998,1.17340875529,0.006084384652,0.006079292116,0.006058921972,2018-07-30,0.006079292116,0.0052,0.003287512497,0.0051,0.0001
2018-08-01,0.012429469292,4.35031e-07,6.21473e-07,9.799e-09,1.066303e-06,6.21473e-07,0.086299809634,1.158751107611,1.160979285998,-0.001409273072,-0.001410339375,-0.001414604589,2018-07-31,-0.001410339375,-0.0012,-0.000712503185,-0.0013,0.0001
2018-08-02,0.002228178387,7.7986e-08,1.11409e-07,7.44e-10,1.90139e-07,1.11409e-07,0.085695007356,1.166929125577,1.158751107611,0.007863632421,0.007863442282,0.007862681727,2018-08-01,0.007863442282,0.0068,0.004287516417,0.0067,0.0001
2018-08-03,0.008178017965,2.86231e-07,4.08901e-07,5.229e-09,7.00361e-07,4.08901e-07,0.082312297293,1.21488530011,1.166929125577,0.003717480289,0.003716779928,0.003713978484,2018-08-02,0.003716779928,0.0032,0.002037507596,0.0031,0.0001
2018-08-06,0.047956174533,1.678466e-06,2.397809e-06,7.4259e-08,4.150534e-06,2.397809e-06,0.079024770077,1.265426016458,1.21488530011,0.005688472381,0.005684321846,0.005667719709,2018-08-03,0.005684321846,0.0047,0.002975011272,0.0046,0.0001
2018-08-07,0.050540716348,1.768925e-06,2.527036e-06,8.0343e-08,4.376304e-06,2.527036e-06,0.07409507406,1.349617383723,1.265426016458,0.003769735448,0.003765359144,0.003747853929,2018-08-06,0.003765359144,0.003,0.001912507106,0.0029,0.0001
2018-08-08,0.084191367265,2.946698e-06,4.209568e-06,1.72737e-07,7.329004e-06,4.209568e-06,0.07414518576,1.348705232505,1.349617383723,-0.000439846953,-0.000447175957,-0.000476491972,2018-08-07,-0.000447175957,-0.0003,-0.00015000098,-0.0004,0.0001
2018-08-09,0.000912151217,3.1925e-08,4.5608e-08,1.95e-10,7.7728e-08,4.5608e-08,0.068889310803,1.451604012799,1.348705232505,-0.000574352616,-0.000574430344,-0.000574741255,2018-08-08,-0.000574430344,-0.0004,-0.000212501225,-0.0005,0.0001
2018-08-10,0.102898780293,3.601457e-06,5.144939e-06,2.334e-07,8.979796e-06,5.144939e-06,0.067944683383,1.47178550287,1.451604012799,-0.008609624077,-0.008618603873,-0.008654523057,2018-08-09,-0.008618603873,-0.0059,-0.003650014702,-0.006,0.0001
2018-08-13,0.020181490071,7.06352e-07,1.009075e-06,2.0273e-08,1.7357e-06,1.009075e-06,0.070108324348,1.426364143349,1.47178550287,-0.006670213313,-0.006671949013,-0.006678891811,2018-08-10,-0.006671949013,-0.0045,-0.002775011272,-0.0046,0.0001
2018-08-14,0.045421359521,1.589748e-06,2.271068e-06,6.845e-08,3.929266e-06,2.271068e-06,0.073199375485,1.366131873901,1.426364143349,0.009941912589,0.009937983323,0.00992226626,2018-08-13,0.009937983323,0.007,0.004412516907,0.0069,0.0001
2018-08-15,0.060232269449,2.108129e-06,3.011613e-06,1.04527e-07,5.22427e-06,3.011613e-06,0.078690206325,1.270806173609,1.366131873901,-0.012331800052,-0.012337024322,-0.012357921402,2018-08-14,-0.012337024322,-0.009,-0.005587522298,-0.0091,0.0001
2018-08-16,0.095325700292,3.3364e-06,4.766285e-06,2.08113e-07,8.310798e-06,4.766285e-06,0.083517868063,1.197348571267,1.270806173609,0.011028933093,0.011020622295,0.010987379103,2018-08-15,0.011020622295,0.0087,0.005475021073,0.0086,0.0001
2018-08-17,0.073457602341,2.571016e-06,3.67288e-06,1.4078e-07,6.384676e-06,3.67288e-06,0.082911381263,1.206107032319,1.197348571267,0.003692045714,0.003685661038,0.003660122334,2018-08-16,0.003685661038,0.0031,0.001975007351,0.003,0.0001
2018-08-20,0.008758461052,3.06546e-07,4.37923e-07,5.796e-09,7.50265e-07,4.37923e-07,0.08294032278,1.205686168659,1.206107032319,0.003115267581,0.003114517316,0.003111516255,2018-08-17,0.003114517316,0.0026,0.001662506126,0.0025,0.0001
2018-08-21,0.00042086366,1.473e-08,2.1043e-08,6.1e-11,3.5834e-08,2.1043e-08,0.083341089163,1.199888326448,1.205686168659,0.004078764357,0.004078728522,0.004078585184,2018-08-20,0.004078728522,0.0034,0.002162508086,0.0033,0.0001
2018-08-22,0.005797842211,2.02924e-07,2.89892e-07,3.122e-09,4.95938e-07,2.89892e-07,0.083210438906,1.20177229342,1.199888326448,0.000699944163,0.000699448225,0.000697464472,2018-08-21,0.000699448225,0.0006,0.000412501225,0.0005,0.0001
2018-08-23,0.001883966972,6.5939e-08,9.4198e-08,5.78e-10,1.60715e-07,9.4198e-08,0.079190764252,1.262773518405,1.20177229342,-0.002183367357,-0.002183528073,-0.002184170935,2018-08-22,-0.002183528073,-0.0018,-0.001087504656,-0.0019,0.0001
2018-08-24,0.061001224985,2.135043e-06,3.050061e-06,1.06535e-07,5.291639e-06,3.050061e-06,0.081131427766,1.232567979548,1.262773518405,0.007929195814,0.007923904175,0.007902737618,2018-08-23,0.007923904175,0.0063,0.003975015192,0.0062,0.0001
2018-08-27,0.030205538857,1.057194e-06,1.510277e-06,3.7121e-08,2.604591e-06,1.510277e-06,0.077696552599,1.287058391336,1.232567979548,0.009221003049,0.009218398457,0.009207980092,2018-08-24,0.009218398457,0.0075,0.004725018133,0.0074,0.0001
2018-08-28,0.054490411788,1.907164e-06,2.724521e-06,8.9943e-08,4.721628e-06,2.724521e-06,0.072007618645,1.388741939845,1.287058391336,-2.8705839e-05,-3.3427467e-05,-5.2313977e-05,2018-08-27,-3.3427467e-05,0.0,3.7499755e-05,-0.0001,0.0001
2018-08-29,0.101683548508,3.558924e-06,5.084177e-06,2.29277e-07,8.872379e-06,5.084177e-06,0.072305384111,1.383022872081,1.388741939845,0.007876954863,0.007868082484,0.007832592969,2018-08-28,0.007868082484,0.0057,0.003600013722,0.0056,0.0001
2018-08-30,0.005719067764,2.00167e-07,2.85953e-07,3.058e-09,4.89179e-07,2.85953e-07,0.07432838335,1.345381071038,1.383022872081,-0.005570393776,-0.005570882955,-0.005572839671,2018-08-29,-0.005570882955,-0.004,-0.002462510046,-0.0041,0.0001
2018-08-31,0.037641801043,1.317463e-06,1.88209e-06,5.1641e-08,3.251194e-06,1.88209e-06,0.072160376939,1.385802073683,1.345381071038,0.001176304857,0.001173053663,0.001160048889,2018-08-30,0.001173053663,0.0009,0.00060000196,0.0008,0.0001
2018-09-04,0.040421002645,1.414735e-06,2.02105e-06,5.7464e-08,3.493249e-06,2.02105e-06,0.072346388991,1.382238994856,1.385802073683,-0.001424382281,-0.00142787553,-0.001441848527,2018-08-31,-0.00142787553,-0.001,-0.000587502695,-0.0011,0.0001
2018-09-05,0.003563078827,1.24708e-07,1.78154e-07,1.504e-09,3.04366e-07,1.78154e-07,0.073363128146,1.363082552865,1.382238994856,-0.005567179879,-0.005567484245,-0.005568701707,2018-09-04,-0.005567484245,-0.004,-0.002462510046,-0.0041,0.0001
2018-09-06,0.01915644199,6.70475e-07,9.57822e-07,1.8748e-08,1.647046e-06,9.57822e-07,0.074932731738,1.334530287107,1.363082552865,-0.005897563233,-0.005899210278,-0.005905798461,2018-09-05,-0.005899210278,-0.0043,-0.002650010782,-0.0044,0.0001
2018-09-07,0.028552265758,9.99329e-07,1.427613e-06,3.4115e-08,2.461058e-06,1.427613e-06,0.075261904611,1.328693454099,1.334530287107,-0.002302154517,-0.002304615574,-0.002314459805,2018-09-06,-0.002304615574,-0.0017,-0.001025004411,-0.0018,0.0001
2018-09-10,0.005836833008,2.04289e-07,2.91842e-07,3.153e-09,4.99284e-07,2.91842e-07,0.075482675401,1.324807308016,1.328693454099,0.003155994944,0.00315549566,0.003153498524,2018-09-07,0.00315549566,0.0024,0.001537505636,0.0023,0.0001
2018-09-11,0.003886146083,1.36015e-07,1.94307e-07,1.713e-09,3.32035e-07,1.94307e-07,0.072569966239,1.377980522548,1.324807308016,0.00500178704,0.005001455004,0.005000126862,2018-09-10,0.005001455004,0.0038,0.002412509066,0.0037,0.0001
2018-09-12,0.053173214533,1.861063e-06,2.658661e-06,8.6701e-08,4.606424e-06,2.658661e-06,0.069929106958,1.430019692079,1.377980522548,0.000513394157,0.000508787732,0.000490362035,2018-09-11,0.000508787732,0.0004,0.000287500735,0.0003,0.0001
2018-09-13,0.05203916953,1.821371e-06,2.601958e-06,8.3942e-08,4.507272e-06,2.601958e-06,0.068012267801,1.470322976035,1.430019692079,0.006535088614,0.006530581343,0.006512552256,2018-09-12,0.006530581343,0.0046,0.002912511027,0.0045,0.0001
